id,year,make,model,display_trim,source,rule,first_valid_year
"dd390dea-dc06-4f53-aafa-b20b10750a94","2004","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"4bda8384-0783-4310-b96a-0501023c9d76","2004","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"c123278b-0836-43c5-947c-fd20483db4cf","2005","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"69af78dd-202f-4853-a09e-81a4209032e6","2005","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"4e2ecee1-a187-4bef-9f55-37b76fda1fb0","2006","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"3cb8cbce-f567-4f8e-8e56-ab23d685c553","2006","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"3357ca9a-e060-45f9-8c0c-57ef6a4e2751","2008","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"d5f99153-6809-45e3-b374-4da5848b1001","2008","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"9d205351-877c-4df8-ba2e-3ad2043d93a3","2009","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"16d66dc1-ebbd-4f63-adaa-47049d1deb92","2009","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"6521dc04-4bf9-4dd1-ae68-dbe91a04a022","2010","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"a53ee76a-fb80-4a8a-a13a-4068f552cd6f","2011","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"833edde0-7914-4933-b355-6d70dde927b1","2011","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"1d92f4d4-ae30-4f68-84a9-f4e0d03f1fb4","2011","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"31cc7dff-e759-4ec5-ae1b-51e295b610ca","2004","nissan","titan","PRO-4X","generation_inherit_2015 [expanded]","PRO-4X exists 2005+","2005"
"2876d894-3270-46f6-9c78-0c7bc4f4be3a","2004","nissan","titan","Pro-4X","generation_inherit","PRO-4X exists 2005+","2005"
"33604f48-bcea-4cc0-a151-0c3b2ad073b6","2004","nissan","titan","S, SV, SL, Platinum Reserve, PRO-4X","generation_inherit_2015","PRO-4X exists 2005+","2005"
"a48553f7-0341-4b6c-ba93-ed461e3886e2","1998","ram","3500","Tradesman, Big Horn, Laramie, Limited, Longhorn","api_import","Limited exists 2015+","2015"
"b3ce3142-b6ad-4e2a-9d9e-4a4ad1d30e7e","2002","ram","3500","Tradesman, Big Horn, Laramie, Limited, Longhorn","api_import [web_research]","Limited exists 2015+","2015"
"a2046927-8693-4916-a2f8-adf450942532","1992","ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","cache-import","Timberline exists 2021+","2021"
"77d5cba7-0075-4b97-a03a-b5685ea19fd2","2002","lexus","ls","LS 500, LS 500h, F Sport","cache-import","F Sport exists 2011+","2011"
"149bf112-282d-43b4-a436-5df511098036","2000","lexus","rx","RX 350, RX 350L, RX 450h, RX 500h, F Sport","cache-import","F Sport exists 2011+","2011"
"6acc57f7-f4b4-4570-8ed9-b3341a207d6b","2002","lexus","rx","RX 350, RX 350L, RX 450h, RX 500h, F Sport","cache-import","F Sport exists 2011+","2011"
"2416a05f-6830-403f-99cb-84c5e5b6c8fb","2006","lexus","rx","RX 350, RX 350L, RX 450h, RX 500h, F Sport","cache-import","F Sport exists 2011+","2011"
"f52063ec-7b5d-432b-904f-223c9e1f0900","2008","lexus","rx","RX 350, RX 350L, RX 450h, RX 500h, F Sport","cache-import","F Sport exists 2011+","2011"
"d97ba060-d8c5-4c9e-8bb2-9062702fa7d7","2007","lincoln","mkz","Reserve","wheelsize [expanded]","Reserve exists 2015+","2015"
"8b433656-f927-4245-a0e4-e87bec7c89f2","2008","lincoln","mkz","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"83541033-28ff-4be1-bfc6-4e12e8b2c992","2005","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"63b2579f-1fce-44f6-adec-24eb0dc7fd9a","2006","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"c2d6e433-4df9-4b12-822d-ee6f88cb9192","1998","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"0f695075-b736-4eb5-9eb6-8b9d5c9764be","1998","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"a716f9ee-a843-4c40-80ab-0fc0cb9a5645","1998","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"66f9d2bd-feb6-4b16-8075-7fa6798d6f78","1999","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"c3a81f23-ce07-46d6-81aa-01998f5ea73e","1999","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"bc13afae-7144-4485-9462-91f48516d749","1999","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"bb9daebc-7cfd-439b-8811-6b0aea281ed4","2000","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"9609b818-94d2-46e7-a9c4-25136855f845","2000","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"162c9e8d-168c-4154-ad04-1eb25f584674","2000","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"1d5c5663-777f-4c5a-b368-23a29b8071cd","2001","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"1d9717d6-2580-4b37-9fbf-77b1a942da56","2001","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"fa280e78-7c5f-44da-b2de-ec7d291c1b26","2001","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"98291e7f-de64-4570-bd85-162fca3f43aa","2002","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"aa26fe86-b86a-4730-a913-d1236f61c30a","2002","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"16ea214d-c135-4080-9ff9-a4548e7e53e1","2002","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"5a801ac8-ad18-47e7-993b-160c7a251794","2003","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"fb5c04a3-d26c-4066-9c9d-fd6d4d721e0c","2003","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"82a64513-73a1-44b3-afa9-73acdc9f4ebd","2003","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"0619aa2e-9ba3-4f72-bbf7-9f70d7472a84","2004","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"8209b84f-c168-46e1-9dcb-597f3f82e040","2004","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"1a9ae259-219e-4f4d-b85b-a82466870141","2004","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"33631b7f-32b2-42c3-8685-2ce53bda8454","2005","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"49d719ca-3ede-4e0a-8d6f-c0e4741ad489","2005","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"34deacdc-4749-4a44-aa61-039b354c0c6f","2005","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"9227dddf-99b3-4ac9-a6bb-b7ad50152672","2006","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"d178dc15-1ee4-4e1c-9dcc-a431671c5d08","2006","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"981b98c4-3463-42c4-9802-c5aec6351c26","2006","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"3cf2ebb8-e82e-45b9-8304-9f5f545fecc8","2007","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"0d934e10-7394-43ea-9d52-caa4ad70a5f1","2007","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"a322ed08-2221-44e4-b750-924b16ee3709","2007","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"2d202f0a-4057-4cb0-a7b6-4fb2d5382620","2008","subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","cache-import","Wilderness exists 2022+","2022"
"fa20276d-31db-434b-b0c1-a297329f324c","2008","subaru","forester","Touring","cache-import [expanded]","Touring on forester exists 2014+","2014"
"27756eb7-7681-4043-91bb-4c19741edda1","2008","subaru","forester","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"0bc99fe6-8a21-4421-adc3-7d7a88da2f2d","2007","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"59479ccf-481e-4512-9af7-09fce36fd79e","2007","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"593115e3-87f8-4252-91b6-0f20f8373b08","2000","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"5acc6493-d1c4-4cdc-b0ec-e97edb106ac1","2000","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"8d7985c0-0ff1-4040-aab2-97569c8dedbc","2001","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"b0cebc19-361b-408a-93d4-cd2c594b0a8c","2001","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"7b319261-8569-4c7f-9c25-802e35e1e3e4","2002","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"80f08c31-1252-4300-a1f0-eab6f7446ebe","2008","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"7d1a5922-b90c-4fdb-a1ff-4de2b38badde","2002","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"a7b3453a-e799-4df6-9f29-49c1aa88f655","2003","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"6612ac05-12b1-4c91-9f39-e47ee39ace3f","2003","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"12e7bf81-f9a8-46d2-be9c-ff3c9cef89ec","2004","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"98401fab-1fc2-4fb7-acb5-36093e5c0a6d","2004","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"83fdddde-44b9-4ae7-ab61-a0e13b2751ee","2005","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"5cc7b566-5ef2-4271-a00b-69e8b50d04d3","2005","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"bd40a702-a526-4c1f-bfaf-7a6fd1e4ddc4","2006","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"80b7a768-4950-4a51-a261-9e48b727820b","2006","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"aeaea602-6279-48f1-9fc7-5f5c753cbcef","2007","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"eb77749f-a4f5-4de2-bd4a-99b1bf683f85","2007","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"60d10b7d-3de7-4361-a739-b4767e373fbb","2008","subaru","legacy","Base, Premium, Sport, Limited, Touring XT","cache-import","Touring exists 2015+","2015"
"cb894867-32ee-43df-bd5a-cc3cb5162427","2008","subaru","legacy","Touring XT","cache-import [expanded]","Touring exists 2015+","2015"
"94678459-e77d-40c6-ba6e-95492c3416ea","2002","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"676dd400-f684-4907-a0cf-d8030d753588","2002","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"6b23d0ff-91e7-404b-aa1f-bf17483a3fea","2002","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"53492db8-d476-40cf-a88b-06dec7b0d073","2002","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"9ad1dfbb-5db2-404c-9a6e-5f3a010a6e9d","2003","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"ce9b0b21-fb9c-472e-9cff-ee220a89025a","2003","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"280c8197-5877-4d3b-ae2b-00fee6b67fee","2003","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"e1d52e00-5071-4cb9-8305-e386660105bf","2003","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"95446849-b4ce-4fde-8a6e-32f8e2a2c059","2004","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"f3d18e80-7637-41d6-b320-489236e4834d","2004","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"c39aeb5f-9c10-4ea9-85c3-19e96da5dc6d","2004","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"82d09c59-b2a3-4689-b601-c2b2424a9e65","2004","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"f23628d6-a5f3-4a3a-9248-58bdd89e6c68","2005","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"6bac1085-5eb0-4794-bb13-3dd155860228","2005","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"40177e77-100e-4cc1-9e2f-de71f9dfc593","2005","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"7a031ca4-2def-48b3-a03d-a61c6fe56ded","2005","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"ad5dd795-2e84-4bb1-97dc-603ab2b9dcdd","2006","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"b1073153-106c-46a2-8810-063151172a3c","2006","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"f7c4cc75-5f07-4d1b-9df0-549ebec086e0","2006","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"3f555929-efc5-4bae-ab4e-4403b93f28e7","2006","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"b4ef094b-c7c3-41cd-b679-32fd511ed513","2007","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"e5755c40-8e3d-4d09-b720-c4297dae155d","2007","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"c2e6f3f1-ed73-4158-a1d4-e4de7b47efe2","2007","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"2229d569-05fd-42df-aefd-21e23c4efd58","2007","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"c28b5ace-9038-4465-9488-fde4ad4d4280","2008","subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","cache-import","Wilderness exists 2022+","2022"
"3ea9dbd4-6294-4eab-9b0e-8933137d69d6","2008","subaru","outback","Onyx Edition XT","cache-import [expanded]","Onyx exists 2020+","2020"
"f6c2958e-5028-42a7-8e84-9e3204a8a85e","2008","subaru","outback","Touring","cache-import [expanded]","Touring exists 2015+","2015"
"1028390a-4276-47fd-a6c7-74584c61d1fe","2008","subaru","outback","Wilderness","cache-import [expanded]","Wilderness exists 2022+","2022"
"be08ce04-3e70-449a-a93b-cea1cedf5b9d","2010","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"54403b4d-d2bd-4b79-973c-929d080767a0","2003","lexus","es","ES 330","cache-import [expanded]","330 on es exists 2004-2006","2004"
"b0c8b49f-ae20-4d49-9e02-b00e342e3338","2008","subaru","wrx","Base, Premium, Limited, GT","cache-import","GT on wrx exists 2022+","2022"
"7e0d6aa0-3d9e-4119-a8a2-6882833c478a","2008","subaru","wrx","GT","cache-import [expanded]","GT on wrx exists 2022+","2022"
"58ace9f8-afa7-4aa9-817e-cd1cdeb2f588","2010","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"d8e46ce8-f8c2-4586-8bf8-c898f10cb990","2004","lincoln","aviator","Grand Touring","generation-baseline [expanded]","Grand Touring exists 2020+","2020"
"0f4e0f21-7288-45b3-b22e-1790d37d2e75","2004","ford","ranger","XL, XLT, Lariat, Tremor, Raptor","cache-import","Tremor exists 2020+","2020"
"48b947b5-c746-443a-b739-f2a718377c6b","2001","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"911485e1-8882-413c-916f-a2af3de38cd5","2001","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"8da7c5ff-b20d-45bd-93da-faf5c8cecfff","2002","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"4cbad36e-0dcb-478e-b248-d270e91042f1","2002","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"9fae0720-3421-4218-b3a9-1d846bb3f24b","2003","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"37520a36-b489-4a8a-9e98-49bc1ca26007","2003","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"029fa35c-bf3e-411c-a0cc-c9e59247f3a9","2004","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"f78d49f3-912b-4900-8fe6-8cf4d194f23c","2004","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"484cb516-2efd-4fe1-b6ac-308f5440dd39","2005","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"eea50f9a-af1c-428c-8db7-571e52beba6a","2005","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"a93a4285-1d4b-4e5b-a509-cb0dce7b1d10","2006","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"130b47a5-069a-4dc2-984e-6fa401f7c79f","2006","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"330f41a4-9460-46ad-b58b-f9c4d521f982","2000","acura","tl","Base, Technology, SH-AWD, Advance","cache-import","SH-AWD on tl exists 2009+","2009"
"9084f4c4-1aff-4bdc-aa4e-cfe837b4689d","2001","acura","tl","Base, Technology, SH-AWD, Advance","cache-import","SH-AWD on tl exists 2009+","2009"
"8fba1011-a87f-4532-b80f-f9cfaf409dd2","2002","acura","tl","Base, Technology, SH-AWD, Advance","cache-import","SH-AWD on tl exists 2009+","2009"
"1507d3cd-072e-46db-b923-cf4bc95f0b13","2003","acura","tl","Base, Technology, SH-AWD, Advance","cache-import","SH-AWD on tl exists 2009+","2009"
"5eda1051-49a8-4be1-8378-a9832247bb20","2004","acura","tsx","Base, Technology, Special Edition","cache-import","Technology exists 2009+","2009"
"b9a80f69-e8b1-4bb3-b8c3-7220c5b108d9","2004","acura","tsx","Technology","cache-import [expanded]","Technology exists 2009+","2009"
"d24acc82-9ee9-41f5-99b4-1fb337447df0","2005","acura","tsx","Base, Technology, Special Edition","cache-import","Technology exists 2009+","2009"
"c2e8d462-9fff-44a7-91e6-973a63cdc1fe","2006","acura","tsx","Base, Technology, Special Edition","cache-import","Technology exists 2009+","2009"
"d63f42ba-9486-40ce-bf35-e6fbf0a7575b","2006","acura","tsx","Technology","cache-import [expanded]","Technology exists 2009+","2009"
"627f28a6-8715-4856-b044-c34b37da396c","2007","acura","tsx","Base, Technology, Special Edition","cache-import","Technology exists 2009+","2009"
"742b08f2-60aa-4434-aade-e5d74f76e0b0","2007","acura","tsx","Technology","cache-import [expanded]","Technology exists 2009+","2009"
"541ca819-eaa4-4013-8eaa-2637e76cc70a","2008","acura","tsx","Base, Technology, Special Edition","cache-import","Technology exists 2009+","2009"
"11e03226-bf7f-4cdb-a19e-fa1d08923deb","2008","acura","tsx","Technology","cache-import [expanded]","Technology exists 2009+","2009"
"f96344dc-ffda-49f4-af10-1d5a7463d2fa","2007","audi","q7","Premium Plus","cache-import [expanded]","Premium Plus exists 2009+","2009"
"8b7ddbe8-f26e-4c21-9cf0-c5edcb80de27","2007","audi","q7","Premium, Premium Plus, Prestige, SQ7","cache-import","Prestige exists 2009+","2009"
"ba23d57d-23c2-4540-8e43-c96c0bc42d06","2007","audi","q7","Prestige","cache-import [expanded]","Prestige exists 2009+","2009"
"342cd64c-0dba-4128-837f-d84b703c1197","2008","audi","q7","Premium Plus","cache-import [expanded]","Premium Plus exists 2009+","2009"
"e868ecb3-045b-425e-8f6d-4089e2bed252","2008","audi","q7","Premium, Premium Plus, Prestige, SQ7","cache-import","Prestige exists 2009+","2009"
"e60813fb-3c2e-402e-a316-031f61b3d79d","2008","audi","q7","Prestige","cache-import [expanded]","Prestige exists 2009+","2009"
"0472ce10-e941-4142-ac04-aaaebb5af0fa","2003","lexus","is","IS 300, IS 350, IS 500, F Sport","cache-import","F Sport exists 2011+","2011"
"87898088-88ad-4287-bb4a-0e430a0a8f26","2004","lincoln","aviator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"8d333cea-5698-4d52-87b6-0624a715f11d","2004","lincoln","aviator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"377c1dc2-a85f-49cd-b454-0d213fdb18f1","2005","lincoln","aviator","Grand Touring","generation-baseline [expanded]","Grand Touring exists 2020+","2020"
"eb06f90f-88de-4c26-81df-271b1788a0e2","2002","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"179c9636-43f7-419c-81a3-6077d801c4c7","2003","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"1a105c6d-58c7-47cd-b5cf-cccdb4dfa140","2004","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"dfe0d2ad-95e4-40da-8f15-1c8d00b1ec10","2005","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"d3902a0e-2419-4be2-9906-34e02a047ea8","2006","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"08666ea4-bb1c-42ab-9ad4-0fa2c32bce57","2007","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"28074688-5da4-4435-afc9-1c9535788949","2008","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"73de164e-8b4e-4e53-8d9b-eb1189876e2e","2009","ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","cache-import","ST-Line exists 2020+","2020"
"894a3ddd-6fd2-49cc-8b51-3fdcdb92ca20","1997","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"4610ce19-7ee6-45d6-b65b-37ec1811a27f","1998","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"b35a522f-7d1f-4c38-8dc4-dc75cd7ba9fd","1999","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"aed0bf8f-8257-48f0-a07d-633a89e24139","2000","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"27e80ffe-264b-47d3-9d11-4c8fb02e1140","2001","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"17122d1f-a5b9-4e3f-80eb-e89df870b6c9","2002","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"6a3580d8-4001-42bd-8376-00b5b640a730","2003","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"25a02668-2123-4210-be45-7c0e826cc89f","2004","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"44283193-976a-4a64-8ffa-e6d2c58f25bf","2005","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"5d22c58b-7a1a-445e-915f-9fade60f1b2a","2006","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"fd64b5c7-0aa4-4500-aa9c-ee2f1aea4b3c","2007","ford","expedition","Platinum","cache-import [expanded]","Platinum exists 2009+","2009"
"80626d04-663c-4de5-9bed-d10d2390674e","2007","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"0e6ab0cb-e7f1-499e-9032-72dd8e0dc0b0","2008","ford","expedition","Platinum","cache-import [expanded]","Platinum exists 2009+","2009"
"cf970a85-3202-4142-9737-454e5805d59d","2008","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"ec957faa-96c5-40fc-abde-42b6026e2cb5","2009","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"5146196c-e7d0-4719-abce-ed8fb3694c02","2010","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"67937b56-ee52-47f3-909e-37f141b367e3","2011","ford","expedition","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"6638c44e-3bc3-4a3d-87c7-2b7e0b8ce82e","1991","ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","cache-import","Timberline exists 2021+","2021"
"4f8ad195-f64a-4b8f-a0d5-80cedb1120bb","1991","ford","explorer","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"47c2415f-0dc8-4cec-b8ea-c49a6217ec6c","1992","ford","explorer","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"24767d1b-ebd2-4dc4-8462-5c085d423696","1993","ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","cache-import","Timberline exists 2021+","2021"
"616e9e57-f60f-4ef7-a912-1e48684ab627","1993","ford","explorer","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"100abaf2-1359-4de6-8e6a-66e30c5106eb","1994","ford","explorer","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"1a1e7ebc-6e38-4ea4-a30a-bbfadb1485f0","1995","ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","cache-import","Timberline exists 2021+","2021"
"1bc7e719-fbc7-46d5-86cc-349663c9951c","1995","ford","explorer","Timberline","cache-import [expanded]","Timberline exists 2021+","2021"
"b6a8ba19-c12f-44fe-8c39-938af5aa525a","1996","ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","cache-import","Timberline exists 2021+","2021"
